date,sentiment_mean,sentiment_volatility,tweet_volume,StringencyIndex_Average,vol_smooth,str_smooth
2020-03-19,-0.0061657310823133,0.2943170198989148,831327.0,48.37833333333333,,
2020-03-20,0.0337672611863553,0.2783796490871262,1644653.0,51.93,,
2020-03-21,0.0277222529281642,0.2829803241767618,1233340.0,57.79333333333333,,
2020-03-22,0.0435128357535379,0.2769151781661005,1782157.0,60.26333333333333,,
2020-03-23,0.0209677844386678,0.2628336652478332,1771295.0,67.67166666666667,,
2020-03-24,0.02565746227811,0.25291191571248,1479651.0,72.22500000000001,,
2020-03-25,0.0328675890385215,0.2730381322422028,1272592.0,72.84166666666665,0.27448226921877417,61.58619047619048
2020-03-26,0.049188180833082,0.2735326449585593,1091429.0,75.31166666666667,0.27151307279872344,65.43380952380951
2020-03-27,0.0451545026291661,0.26787317969596,1172013.0,78.39833333333333,0.27001214859998535,69.215
2020-03-28,0.0674948354133031,0.295203456595616,1141210.0,79.94166666666666,0.2717583103741074,72.37904761904763
2020-03-29,0.0674948354133031,0.295203456595616,1141210.0,79.94166666666666,0.2743709215783239,75.19023809523809
2020-03-30,0.0660991218074219,0.2773595176933755,792417.0,79.94166666666666,0.2764460433562585,76.94309523809524
2020-03-31,0.0481977261137066,0.2586796171119321,1029294.0,79.94166666666666,0.2772700006990374,78.04547619047618
2020-04-01,0.0282665469113195,0.2771261626374411,920076.0,80.25,0.27785400504121427,79.10380952380952
2020-04-02,0.0505944914390986,0.2650292992945589,826271.0,80.55833333333334,0.2766392413749285,79.85333333333334
2020-04-03,0.0488356156001486,0.2660495427494007,612512.0,80.55833333333334,0.2763787218111343,80.16190476190476
2020-04-04,0.0505468213437746,0.280815623208665,685560.0,80.25,0.2743233170415699,80.20595238095237
2020-04-05,0.0404892277144329,0.2849232676868479,717301.0,80.25,0.2728547186260316,80.25
2020-04-06,0.0316888152914312,0.2939136132276066,722921.0,81.175,0.27521958941663605,80.42619047619048
2020-04-07,0.0466876540080149,0.2838085008618418,554012.0,81.175,0.27880942995233743,80.60238095238095
2020-04-08,0.0600049728206519,0.2534385408562079,589679.0,81.175,0.2754254839835898,80.73452380952381
2020-04-09,0.0534897013635607,0.2712616560147931,517718.0,81.175,0.276315820657909,80.82261904761904
2020-04-10,0.0577824000338189,0.2829057962315224,601199.0,81.175,0.2787238568696407,80.91071428571429
2020-04-11,0.0576768184345986,0.281799635244273,497655.0,81.175,0.27886443001758465,81.04285714285713
2020-04-12,0.0485414451250549,0.289012163731052,477182.0,81.175,0.2794485580238995,81.175
2020-04-13,0.0400938841637292,0.2597013727690284,288277.0,81.175,0.2745610951012455,81.175
2020-04-14,0.0437449416566272,0.2623155820436613,515739.0,81.175,0.2714906781272197,81.175
2020-04-15,0.0306122952451421,0.2649670607168792,427088.0,80.55666666666666,0.273137609535887,81.08666666666667
2020-04-16,0.0424331623821701,0.2685027943407473,433368.0,80.55666666666666,0.2727434864395948,80.99833333333332
2020-04-17,0.0509915542420637,0.2700922728183457,392847.0,80.55666666666666,0.2709129830948553,80.91
2020-04-18,0.0640720509495887,0.2670703464061053,2671818.0,80.55666666666666,0.268808798975117,80.82166666666667
2020-04-19,0.0564776328053316,0.2626806325928798,2393006.0,80.55666666666666,0.26504715166966386,80.73333333333333
2020-04-20,0.0568891245917294,0.2654009985747562,2227579.0,80.55666666666666,0.265861383927625,80.64499999999998
2020-04-21,0.0579660764937847,0.2586935486668787,2211689.0,80.55666666666666,0.26534395058808463,80.55666666666666
2020-04-22,0.0595826173153181,0.2608269671378021,2265189.0,80.55666666666666,0.2647525086482165,80.55666666666666
2020-04-23,0.0585170883727268,0.2663010601735788,2201138.0,80.55666666666666,0.2644379751957638,80.55666666666666
2020-04-24,0.0562421251408842,0.2666433790086428,2338713.0,80.55666666666666,0.26394527608009194,80.55666666666666
2020-04-25,0.0467576625664936,0.2623786124419973,1981835.0,80.55666666666666,0.2632750283709337,80.55666666666666
2020-04-26,0.0537261313097559,0.2618834015086032,2348827.0,80.55666666666666,0.263161138216037,80.55666666666666
2020-04-27,0.0581828134198368,0.2511933561981639,2212216.0,80.55666666666666,0.261131475019381,80.55666666666666
2020-04-28,0.0527458562833536,0.2591445465771085,2118853.0,79.01333333333334,0.26119590329227094,80.33619047619047
2020-04-29,0.059621287838088,0.260682987039253,2390703.0,78.395,0.2611753347067639,80.02738095238094
2020-04-30,0.071290839554384,0.2622836472260971,2184439.0,78.395,0.2606014185714094,79.71857142857142
2020-05-01,0.069174808696698,0.2536100033688973,2223013.0,78.395,0.25873950776573146,79.40976190476191
2020-05-02,0.062953551722836,0.2558790910321,2216553.0,78.395,0.2578110047071747,79.10095238095236
2020-05-03,0.0604881069388709,0.265070060745475,2266373.0,78.395,0.25826624174101354,78.79214285714285
2020-05-04,0.0593090359445948,0.2538801365933308,2227489.0,78.395,0.2586500675117517,78.48333333333333
2020-05-05,0.0631850118048219,0.2609038239731928,2218774.0,78.395,0.25890139285404945,78.395
2020-05-06,0.0551724018684284,0.26995017957678,2164251.0,78.395,0.2602252775022676,78.395
2020-05-07,0.0573937781122584,0.2624686993326602,2203686.0,78.395,0.2602517135174909,78.395
2020-05-08,0.0667932219408026,0.2741059217344991,2250019.0,78.395,0.263179701855434,78.395
2020-05-09,0.0556852653729367,0.2647098703756689,2273705.0,78.395,0.2644412417616581,78.395
2020-05-10,0.0545794763566238,0.26084173032309,2208264.0,78.395,0.2638371945584603,78.395
2020-05-11,0.0575157981531379,0.2501648893406565,2216845.0,77.77833333333332,0.26330644495093536,78.30690476190476
2020-05-12,0.0513975206884271,0.2576444158474414,2264472.0,77.77833333333332,0.26284081521868513,78.21880952380953
2020-05-13,0.0560938778740102,0.2580643076580932,2339709.0,76.69833333333334,0.26114283351601564,77.97642857142857
2020-05-14,0.0602606576885739,0.2648614392428368,2096878.0,69.445,0.26148465350318373,76.69785714285715
2020-05-15,0.059555257164155,0.2570646912886917,2214205.0,68.82833333333333,0.2590501920109255,75.33119047619047
2020-05-16,0.0533106780590894,0.2648485490551107,3389090.0,68.59666666666666,0.2590700032508458,73.93142857142857
2020-05-17,0.0514897222369671,0.2556998643063922,3530933.0,68.59666666666666,0.25833545096274607,72.53166666666667
2020-05-18,0.0591068641430643,0.2630419625811166,3899631.0,67.825,0.2601750328542404,71.1097619047619
2020-05-19,0.0588817342044422,0.2623769993136551,3767009.0,67.825,0.2608511162065566,69.68785714285714
2020-05-20,0.0521845065359332,0.2622915470800941,3790455.0,67.825,0.26145500755255674,68.42023809523809
2020-05-21,0.0593528968035084,0.2594920737702645,3582020.0,67.825,0.26068795534218925,68.18880952380952
2020-05-22,0.0666552672423729,0.257061243610756,3461470.0,67.825,0.26068746281676985,68.0454761904762
2020-05-23,0.0524940265486631,0.261882025146712,3477564.0,67.825,0.26026367368699865,67.93523809523809
2020-05-24,0.0630406695980266,0.2803854347619776,3656446.0,67.515,0.2637901837520823,67.7807142857143
2020-05-25,0.0746332750158795,0.2813700599172762,3474952.0,67.20666666666666,0.26640848337153367,67.69238095238096
2020-05-26,0.081773259005692,0.285008628454756,3422960.0,67.20666666666666,0.2696415732488338,67.60404761904762
2020-05-27,0.0666337189291786,0.2695318187622583,3480999.0,67.20666666666666,0.27067589777485723,67.51571428571428
2020-05-28,0.044772736182651,0.2797281388151854,3446008.0,67.20666666666666,0.27356676420984594,67.42738095238094
2020-05-29,0.0390002370172312,0.2484044999084911,3492841.0,66.12666666666667,0.27233008653809376,67.1847619047619
2020-05-30,0.0272538013957505,0.2406743713623256,3098817.0,66.12666666666667,0.2693004217117529,66.94214285714285
2020-05-31,0.0390013223572239,0.2487977352378569,3234848.0,66.12666666666667,0.2647878932083071,66.74380952380952
2020-06-01,0.0339059287650518,0.2510643431901656,3206132.0,65.58666666666666,0.26045850510443413,66.51238095238095
2020-06-02,0.0376082682130128,0.248863704214943,3206417.0,65.58666666666666,0.25529494449874657,66.28095238095237
2020-06-03,0.0449899938395466,0.2495945531887949,3256225.0,65.58666666666666,0.2524467637025375,66.0495238095238
2020-06-04,0.0498096047329751,0.2355905892565734,2205123.0,65.58666666666666,0.24614139947987865,65.81809523809524
2020-06-05,0.0436763851290922,0.2554526596191334,3381184.0,63.73499999999999,0.24714827943854184,65.47642857142857
2020-06-06,0.0348520063711196,0.249437381415583,3194500.0,63.73499999999999,0.2484001380175786,65.1347619047619
2020-06-07,0.024028773875325,0.2895718961619334,2768780.0,63.73499999999999,0.2542250181495895,64.79309523809523
2020-06-08,0.0663138913372506,0.2672624147531641,3032227.0,62.19166666666666,0.256539028372875,64.30809523809522
2020-06-09,0.0582298034315155,0.2520378195215741,2984970.0,61.88333333333333,0.25699247341667947,63.77904761904761
2020-06-10,0.0517257801626348,0.2516703912196725,3068002.0,61.88333333333333,0.25728902170680484,63.24999999999999
2020-06-11,0.0552955377005657,0.2527598978379732,3261215.0,61.88333333333333,0.25974178007557625,62.720952380952376
2020-06-12,0.0489547336415478,0.2700466668771503,3378901.0,60.26166666666666,0.2618266382552929,62.224761904761905
2020-06-13,0.0355414297492096,0.2672961732652473,3011103.0,60.26166666666666,0.2643778942338164,61.728571428571435
2020-06-14,-0.0189595315037747,0.3247511948870304,3154328.0,60.26166666666666,0.2694035083374017,61.23238095238095
2020-06-15,0.0392389600149474,0.2899328752474903,3837552.0,59.335,0.2726421455508769,60.824285714285715
2020-06-16,0.0550393604246392,0.2512373065869696,3889262.0,59.335,0.2725277865602191,60.4602380952381
2020-06-17,0.0565337479539742,0.2560762097378355,3688348.0,59.335,0.27315718920567095,60.09619047619048
2020-06-18,0.0401666012508538,0.2495512004453701,3673328.0,59.335,0.2726988038638705,59.73214285714285
2020-06-19,0.0425749174389138,0.2525512681277182,3634172.0,59.335,0.27019946118538024,59.599761904761905
2020-06-20,0.0359081678191782,0.2575732431327783,3610992.0,59.335,0.26881047116645607,59.46738095238095
2020-06-21,0.0450258731891739,0.2731431665415266,3352643.0,59.335,0.26143789568852693,59.335
2020-06-22,0.049517876361873,0.2548453757930172,3730105.0,59.02666666666667,0.25642539576645934,59.29095238095238
2020-06-23,0.0347575670202204,0.2564273591298739,3936238.0,59.335,0.2571668318440171,59.290952380952376
2020-06-24,0.0238047598180867,0.2651315443245942,3858387.0,59.335,0.25846045107069693,59.29095238095238
2020-06-25,0.0404877763194756,0.2623116957528089,3883506.0,59.335,0.2602833789717596,59.29095238095238
2020-06-26,0.0446503996234867,0.2695481182847764,3941476.0,54.705000000000005,0.2627115004227679,58.6295238095238
2020-06-27,0.0389822137783891,0.2587395527286774,3816987.0,54.705000000000005,0.26287811607932493,57.968095238095245
2020-06-28,0.065345771657037,0.2841867517165346,3743358.0,54.705000000000005,0.2644557711043261,57.30666666666667
2020-06-29,0.0487229897545525,0.2628466536857634,3880998.0,54.705000000000005,0.2655988108032898,56.689285714285724
2020-06-30,0.039884117123028,0.2566783809624706,3926862.0,54.705000000000005,0.26563467106508937,56.02785714285715
2020-07-01,0.0488301656259399,0.2640827775965955,4365171.0,57.48333333333333,0.2654848472468038,55.763333333333335
2020-07-02,0.0515600164972503,0.2590092071774782,3563659.0,57.48333333333333,0.2650130631646137,55.49880952380953
2020-07-03,0.078474868354534,0.2724209589244412,3446100.0,57.48333333333333,0.26542346897028013,55.895714285714284
2020-07-04,0.0471998816671094,0.282580295344408,4076176.0,57.251666666666665,0.26882928934395595,56.259523809523806
2020-07-05,0.0315034996184214,0.2599230538199268,3827904.0,57.251666666666665,0.26536304678729766,56.623333333333335
2020-07-06,0.020581081846692,0.2719844704065786,3991881.0,56.324999999999996,0.26666844917598553,56.8547619047619
2020-07-07,0.0404470182069206,0.258627841547975,4104245.0,56.324999999999996,0.2669469435453433,57.086190476190474
2020-07-08,0.0408510381351172,0.2656506828833327,4032945.0,57.405,0.2671709300148772,57.074999999999996
2020-07-09,0.0386653723820162,0.2554625241495901,3912560.0,57.096666666666664,0.2666642610108932,57.0197619047619
2020-07-10,0.0443976763138843,0.258049241901068,4024227.0,57.096666666666664,0.2646111585789827,56.96452380952381
2020-07-11,0.0524220417364655,0.253752112065726,3746316.0,57.096666666666664,0.26049284668202816,56.94238095238095
2020-07-12,0.0568486572969097,0.251005330737724,3902393.0,57.096666666666664,0.25921888624171346,56.9202380952381
2020-07-13,0.0634821726511128,0.2635283432209176,4045441.0,56.48,0.25801086807233337,56.94238095238095
2020-07-14,0.0627207893675404,0.2485379792088441,4130726.0,56.48,0.25656945916674323,56.96452380952381
2020-07-15,0.0436446104609018,0.253028531780994,4106648.0,56.48,0.25476629472355194,56.832380952380944
2020-07-16,0.0290144068904684,0.2546767567367369,4083573.0,55.86333333333334,0.2546540422360015,56.656190476190474
2020-07-17,0.0434254895473118,0.2483022457227791,4014323.0,55.86333333333334,0.25326161421053167,56.48
2020-07-18,0.0622564369454162,0.2808708093296128,3639620.0,55.86333333333334,0.25713571381965833,56.30380952380953
2020-07-19,0.0461523015385147,0.2570537956543106,3600404.0,55.86333333333334,0.2579997802363136,56.12761904761904
2020-07-20,0.049633741873524,0.2630406586112008,3777908.0,55.86333333333334,0.25793011100635405,56.039523809523814
2020-07-21,0.054689259259729,0.2590608892120625,3771150.0,55.86333333333334,0.2594333838639567,55.95142857142857
2020-07-22,0.0533134103905982,0.2528942623344579,3691852.0,55.86333333333334,0.2594142025144515,55.86333333333334
2020-07-23,0.0376122301177965,0.2940635414316762,3661885.0,55.86333333333334,0.2650408860423,55.86333333333334
2020-07-24,0.048603126247053,0.2542033557855848,3621819.0,55.86333333333334,0.26588390176555793,55.86333333333334
2020-07-25,0.0467607042502422,0.2456681210341459,3512553.0,55.86333333333334,0.26085494629477696,55.86333333333334
2020-07-26,0.0519101662526884,0.2485990045005853,3399349.0,55.86333333333334,0.2596471189871019,55.86333333333334
2020-07-27,0.0511208823270326,0.2522747496786419,3889078.0,55.86333333333334,0.25810913199673635,55.86333333333334
2020-07-28,0.0469151308826067,0.2525401881463464,4167168.0,55.86333333333334,0.2571776032730626,55.86333333333334
2020-07-29,0.0622567260762749,0.2556833031237242,4007131.0,55.86333333333334,0.2575760376715292,55.86333333333334
2020-07-30,0.0579668222311863,0.2661077408329972,3968762.0,55.86333333333334,0.25358235187171796,55.86333333333334
2020-07-31,0.0519074072586956,0.2715416524753028,3867434.0,55.86333333333334,0.2560592513988205,55.86333333333334
2020-08-01,0.0564904941295199,0.2579403573430683,3533863.0,56.79,0.25781242801438087,55.99571428571429
2020-08-02,0.0613861655093323,0.2534177114695201,3748433.0,57.406666666666666,0.2585008147242287,56.216190476190484
2020-08-03,0.0488686559394629,0.2664363884508138,3810246.0,58.02333333333333,0.26052390597739616,56.52476190476191
2020-08-04,0.0545647322444062,0.2601351558760755,3726039.0,58.02333333333333,0.2616089013673574,56.83333333333333
2020-08-05,0.0545742548000023,0.2506042510585913,3770597.0,58.02333333333333,0.26088332250090984,57.14190476190476
2020-08-06,0.0489849433713826,0.2525542626780181,3839194.0,58.02333333333333,0.25894711133591286,57.45047619047619
2020-08-07,0.0539479006304444,0.2502091127420899,3702517.0,58.02333333333333,0.25589960565973957,57.759047619047614
2020-08-08,0.0409344241499537,0.2629236679316887,3482091.0,60.87833333333333,0.2566115071723996,58.34309523809524
2020-08-09,0.0481605740422161,0.2559461444087631,3822854.0,60.87833333333333,0.25697271187800574,58.83904761904762
2020-08-10,0.0493959916780724,0.2664416211005883,3911443.0,60.87833333333333,0.2569734593994021,59.246904761904766
2020-08-11,0.0582428323846559,0.2580951673156315,3838286.0,60.87833333333333,0.25668203246219584,59.65476190476191
2020-08-12,0.043174623006916,0.2650488079319864,3624028.0,68.67166666666667,0.2587455405869666,61.175952380952374
2020-08-13,0.0489712716133872,0.2551323818682443,3749980.0,68.05333333333333,0.2591138433284274,62.60880952380952
2020-08-14,0.0683268624489084,0.258257517695134,3683305.0,68.05333333333333,0.2602636154645766,64.04166666666667
2020-08-15,0.0689507955980128,0.2584817769506424,3187087.0,68.05333333333333,0.25962905961014143,65.06666666666665
2020-08-16,0.0424835402585889,0.2563904136421066,3181939.0,68.05333333333333,0.2596925266434762,66.09166666666665
2020-08-17,0.0533307517099802,0.2571255183453704,3680958.0,68.05333333333333,0.25836165482130224,67.11666666666666
2020-08-18,0.0536428046043966,0.2616420697705737,3610316.0,68.98,0.25886835517200824,68.27404761904761
2020-08-19,0.0642740055773648,0.2552694539713422,3534349.0,68.98,0.25747130460620193,68.31809523809524
2020-08-20,0.0675243025905252,0.2645172751792529,3609804.0,68.98,0.25881200365063173,68.45047619047618
2020-08-21,0.0605156991298966,0.2520303841813164,3962927.0,68.98,0.25792241314865777,68.58285714285714
2020-08-22,0.0678947489175655,0.2681327533839457,3583818.0,68.98,0.2593011240677011,68.71523809523809
2020-08-23,0.0536230287391027,0.2406290726306512,4045201.0,69.44333333333333,0.2570495039232075,68.91380952380953
2020-08-24,0.0602824343861226,0.2484507094497122,3982835.0,69.44333333333333,0.255810245509542,69.11238095238096
2020-08-25,0.0526494146071008,0.255506397518481,3896212.0,68.98,0.2549337209021002,69.11238095238095
2020-08-26,0.0486722168928245,0.2379468745367766,3965851.0,68.98,0.2524590666971623,69.11238095238095
2020-08-27,0.0522738629092228,0.2565779699114872,3913091.0,68.98,0.2513248802303386,69.11238095238096
2020-08-28,0.0509731317182114,0.250424632676837,3850248.0,69.44333333333333,0.2510954871582701,69.17857142857143
2020-08-29,0.0526214764943743,0.248926421528665,3282065.0,69.44333333333333,0.24835172546465858,69.2447619047619
2020-08-30,0.0508366633095666,0.2445963972895046,3494658.0,69.44333333333333,0.24891848613020912,69.2447619047619
2020-08-31,0.0696350583049545,0.2709851031537848,3725303.0,65.585,0.2521376852307909,68.69357142857142
2020-09-01,0.058486620687527,0.2470179529649653,3665464.0,65.27666666666666,0.2509250502945744,68.1645238095238
2020-09-02,0.0597796568151662,0.2499278509724636,3742416.0,65.27666666666666,0.2526366183568154,67.63547619047618
2020-09-03,0.0490427320179417,0.257021856836518,3833791.0,65.27666666666666,0.2527000307746769,67.10642857142857
2020-09-04,0.0550602590871997,0.2598170321377665,3189110.0,65.27666666666666,0.2540418021262383,66.51119047619046
2020-09-05,0.0488793360636111,0.2657090278496107,2736116.0,65.27666666666666,0.2564393173149448,65.91595238095238
2020-09-06,0.0500230550662709,0.2546178171337173,2742674.0,65.27666666666666,0.2578709487212609,65.32071428571427
2020-09-07,0.0404607547334768,0.2577252178250722,3428867.0,65.27666666666666,0.25597667938858765,65.27666666666666
2020-09-08,0.0437859531245743,0.2497534054160685,3596199.0,64.66,0.2563674583101738,65.18857142857142
2020-09-09,0.0465084840953828,0.2552646809128532,3983190.0,64.66,0.2571298625873723,65.10047619047619
2020-09-10,0.0451345208735119,0.2657445637358667,4032447.0,64.66,0.2583759635729936,65.01238095238094
2020-09-11,0.0520157753976933,0.251518506514077,3499620.0,64.66,0.25719045991246653,64.92428571428572
2020-09-12,0.0421186139678729,0.2694759741626851,3165691.0,64.19666666666666,0.2577285951000486,64.77
2020-09-13,0.031164577963039,0.2810608631023001,3172727.0,64.19666666666666,0.2615061730955604,64.61571428571428
2020-09-14,0.0403109367810362,0.26801262672465,3590356.0,64.42833333333333,0.2629758029383572,64.49452380952381
2020-09-15,0.0580673089300656,0.2695657213823851,3638935.0,64.42833333333333,0.2658061337906882,64.46142857142856
2020-09-16,0.0499525845817705,0.2559755454365753,3839131.0,64.42833333333333,0.2659076858655056,64.42833333333333
2020-09-17,0.0415439002526684,0.2711185531618562,3661202.0,64.42833333333333,0.266675398640647,64.39523809523808
2020-09-18,0.0571935547257116,0.2600008677224945,3328710.0,63.348333333333336,0.2678871645275637,64.20785714285714
2020-09-19,0.0478626775217229,0.2484611115403117,2373557.0,63.348333333333336,0.2648850412957961,64.08666666666666
2020-09-20,0.0618294995328718,0.2743257889689131,2717488.0,62.57666666666666,0.26392288784816936,63.855238095238086
2020-09-21,0.0577937653227357,0.2652170349952667,3647346.0,61.18666666666667,0.26352351760111464,63.39214285714285
2020-09-22,0.0540405167377905,0.2628443786465847,3773214.0,61.18666666666667,0.2625633257817146,62.92904761904761
